Τίτλος,Συγγραφέας,Τιμή,Αρχική τιμή,url
Εισαγωγή στην οικονομική ιστορία της Ευρώπης ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κρεμμυδάς, Βασίλης",8.00,22.00,https://www.protoporia.gr/kremmudas-vasilis-eisagogi-stin-oikonomiki-istoria-tis-europis-metaxeirismeno-439833.html
Το Γαλαξείδι από την αρχαιότητα ως σήμερα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Blouet, Guillaume Abel",12.50,25.00,https://www.protoporia.gr/blouet-guillaume-abel-to-galakseidi-apo-tin-arxaiotita-os-simera-metaxeirismeno-580434.html
Μικρές αυτοκρατορίες ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Αστερίου, Χρήστος",6.00,14.00,https://www.protoporia.gr/asteriou-xristos-mikres-autokratories-metaxeirismeno-581122.html
Παιχνίδια της μοίρας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Παπαρρηγόπουλος, Κωνσταντίνος",4.79,11.97,https://www.protoporia.gr/paparrigopoulos-konstantinos-paixnidia-tis-moiras-metaxeirismeno-584813.html
Η επανάσταση είναι αλλιώς ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Φίσερ, Έρνστ",2.90,5.50,https://www.protoporia.gr/fiser-ernst-i-epanastasi-einai-allios-metaxeirismeno-360407.html
Ταξίδια ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μοράν, Πωλ",9.00,18.66,https://www.protoporia.gr/moran-pol-taksidia-metaxeirismeno-461772.html
Τυφλό σημείο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κράβεν, Μ.Γ.",5.95,11.90,https://www.protoporia.gr/kraven-m.g.-tuflo-simeio-metaxeirismeno-628529.html
Ο άνθρωπος με το άδειο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Βασιλικός, Βασίλης",10.00,,https://www.protoporia.gr/vasilikos-vasilis-o-anthropos-me-to-adeio-metaxeirismeno-632038.html
Η τέχνη της ευτυχίας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κάτλερ, Χάουαρντ",5.94,19.80,https://www.protoporia.gr/katler-xaouarnt-i-texni-tis-eutuxias-metaxeirismeno-2229607228619.html
Εύα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σολδάτος, Γιάννης",2.60,5.31,https://www.protoporia.gr/soldatos-giannis-eua-metaxeirismeno-394036.html
Βιβλίο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Peixoto, Jose Luis",6.97,13.94,https://www.protoporia.gr/peixoto-jose-luis-vivlio-metaxeirismeno-415290.html
Η δική μου Εύα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γλύκας, Σπύρος",2.90,15.14,https://www.protoporia.gr/glukas-spuros-i-diki-mou-eua-metaxeirismeno-571965.html
Ο Φιδέλ και η θρησκεία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μπέττο, Φράι",7.00,,https://www.protoporia.gr/mpetto-frai-o-fidel-kai-i-thriskeia-metaxeirismeno-363392.html
Τελευταίος χρησμός ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Rollins, James",14.00,20.39,https://www.protoporia.gr/rollins-james-teleutaios-xrismos-metaxeirismeno-387648.html
Ο μηχανικός του χαμένου χρόνου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Duchamp, Marcel",14.00,20.69,https://www.protoporia.gr/duchamp-marcel-o-mixanikos-tou-xamenou-xronou-metaxeirismeno-577393.html
Φαίδων ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,Πλάτων,16.00,31.95,https://www.protoporia.gr/platon-faidon-metaxeirismeno-582118.html
Παράδεισος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μάρκλουντ, Λίζα",2.20,17.70,https://www.protoporia.gr/marklount-liza-paradeisos-metaxeirismeno-392721.html
μεγαλη σχολικη εγκυκλοπαιδεια γνωριζω Τ15-μεταχειρισμενο,,2.00,,https://www.protoporia.gr/megali-sxoliki-egkuklopaideia-gnorizo-t15-metaxeirismeno-458558.html
ΣΥΓΧΡΟΝΗ ΕΠΙΣΤΗΜΟΝΙΚΗ ΒΙΒΛΙΟΘΗΚΗ Τ1-ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.00,,https://www.protoporia.gr/sugxroni-epistimoniki-vivliothiki-t1-metaxeirismeno-461670.html
Η εκλεκτή του Βιβάλντι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,Κουίκ Μπάρμπαρα,4.00,5.00,https://www.protoporia.gr/kouik-mparmpara-i-eklekti-tou-vivalnti-metaxeirismeno-371308.html
Ένα φιλί από τον κύριο Φιτζέραλντ (Trade Edition) ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Lester, Natasha",5.00,9.90,https://www.protoporia.gr/lester-natasha-ena-fili-apo-ton-kurio-fitzeralnt-trade-edition-metaxeirismeno-552509.html
Ένα βιβλίο για πέταμα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Desalmand, Paul",6.00,14.27,https://www.protoporia.gr/desalmand-paul-ena-vivlio-gia-petama-metaxeirismeno-450916.html
Η γραμμή του χρόνου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μουντουφάρης, Σταύρος",17.32,,https://www.protoporia.gr/mountoufaris-stauros-i-grammi-tou-xronou-metaxeirismeno-535665.html
"Ελ Γκρέκο, ο ζωγράφος του Θεού ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ","Σιατόπουλος, Δημήτρης",6.50,8.00,https://www.protoporia.gr/siatopoulos-dimitris-el-gkreko-o-zografos-tou-theou-metaxeirismeno-549926.html
Γιατί δεν κοιμάμαι τα βράδια ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Τσαντάκη, Πελούσα",6.00,15.00,https://www.protoporia.gr/tsantaki-pelousa-giati-den-koimamai-ta-vradia-metaxeirismeno-569336.html
ΑΝΘΗ ΚΑΙ ΔΙΑΚΟΣΜΗΣΗ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,6.00,10.00,https://www.protoporia.gr/anthi-kai-diakosmisi-metaxeirismeno-567943.html
ΗΔΟΝΗ ΓΙΑ ΠΑΝΤΑ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,1.00,,https://www.protoporia.gr/idoni-gia-panta-metaxeirismeno-430756.html
Ο Δικός μου Γείτονας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,ΚΟΤΖΙΑ ΦΩΤΕΙΝΗ,10.00,,https://www.protoporia.gr/kotzia-foteini-o-dikos-mou-geitonas-metaxeirismeno-442544.html
Πράσινοι παπαγάλοι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Στράντα, Τζίνο",12.23,,https://www.protoporia.gr/stranta-tzino-prasinoi-papagaloi-metaxeirismeno-455579.html
Η σύγκρουση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Hinton, Nigel",2.00,5.07,https://www.protoporia.gr/hinton-nigel-i-sugkrousi-metaxeirismeno-455755.html
Ελεύθερα και απροκατάληπτα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Χρυσοστομίδης, Σοφιανός",4.90,8.52,https://www.protoporia.gr/xrusostomidis-sofianos-eleuthera-kai-aprokatalipta-metaxeirismeno-456284.html
Η αδύνατη απόδραση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Νοταρνικόλα, Σάντε",12.78,,https://www.protoporia.gr/notarnikola-sante-i-adunati-apodrasi-metaxeirismeno-456722.html
Η περιπέτεια του μικρού ασβού ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μακμάιλορ, Φιλ",2.20,6.39,https://www.protoporia.gr/makmailor-fil-i-peripeteia-tou-mikrou-asvou-metaxeirismeno-472201.html
Ηλιογέννητη ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γιαννουκάκης, Δημήτρης",6.40,15.90,https://www.protoporia.gr/giannoukakis-dimitris-iliogenniti-metaxeirismeno-419214.html
Η όγδοη μέρα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Case, John",6.00,15.28,https://www.protoporia.gr/case-john-i-ogdoi-mera-metaxeirismeno-370886.html
Ψήγματα γνώσης και σοφίας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Χατζηγάκης, Σωτήρης",5.90,26.50,https://www.protoporia.gr/xatzigakis-sotiris-psigmata-gnosis-kai-sofias-metaxeirismeno-586884.html
Η επιστροφή των Τζιχαντιστών ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κόκμπερν, Πάτρικ",4.50,11.00,https://www.protoporia.gr/kokmpern-patrik-i-epistrofi-ton-tzixantiston-metaxeirismeno-587459.html
Ιστορία της αυτοκρατορίας της Τραπεζούντας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Φαλμεράιερ, Ιάκωβος",12.00,24.62,https://www.protoporia.gr/falmeraier-iakovos-istoria-tis-autokratorias-tis-trapezountas-metaxeirismeno-595042.html
Χάος στην καθημερινή μας ζωή ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Peat, David",7.90,16.23,https://www.protoporia.gr/briggs-john-xaos-stin-kathimerini-mas-zoi-metaxeirismeno-365914.html
Γράμμος. Στα βήματα του Δημοκρατικού Στρατού Ελλάδας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,15.00,,https://www.protoporia.gr/grammos.-sta-vimata-tou-dimokratikou-stratou-elladas-metaxeirismeno-601619.html
"Η Εύα, ο Αδάμ και το μασημένο μήλο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ","Παπαδήμα, Δήμητρα",5.50,16.66,https://www.protoporia.gr/papadima-dimitra-i-eua-o-adam-kai-to-masimeno-milo-metaxeirismeno-386855.html
ΤΟ ΠΑΡΘΕΝΑΓΩΓΕΙΟ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μπροντέ, Σάρλοτ",10.00,,https://www.protoporia.gr/mpronte-sarlot-to-parthenagogeio-metaxeirismeno-634546.html
Γαίναισοις ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,4.00,8.00,https://www.protoporia.gr/gainaisois-metaxeirismeno-2226188021905.html
Στοιχεία για τη δεκαετία του 60 ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Βαλτινός, Θανάσης",2.50,8.00,https://www.protoporia.gr/valtinos-thanasis-stoixeia-gia-ti-dekaetia-tou-60-metaxeirismeno-529721.html
Μικρές ερωτικές ιστορίες ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Λιώλη, Αλεξία",4.00,10.75,https://www.protoporia.gr/dounaki-ioanna-mikres-erotikes-istories-metaxeirismeno-566878.html
Η τέλεια διαδρομή ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Δήμου, Νίκος",10.20,12.78,https://www.protoporia.gr/dimou-nikos-i-teleia-diadromi-metaxeirismeno-586966.html
Ο λόγος του έργου τέχνης και ο χωροχρόνος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Δουλγερίδης, Μιχαήλ",39.90,93.32,https://www.protoporia.gr/doulgeridis-mixail-o-logos-tou-ergou-texnis-kai-o-xoroxronos-metaxeirismeno-606150.html
Χωρίς κανόνες ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Hastings, Reed",6.90,18.80,https://www.protoporia.gr/hastings-reed-xoris-kanones-metaxeirismeno-608861.html
Η Μίλιτσα Πάβλοβιτς στο σκοτάδι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Βέλμαρ-Γιάνκοβιτς, Σβετλάνα",6.00,10.00,https://www.protoporia.gr/velmar-giankovits-svetlana-i-militsa-pavlovits-sto-skotadi-metaxeirismeno-576863.html
Ένας σωσίας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μπεράτης, Γιάννης",4.90,10.00,https://www.protoporia.gr/mperatis-giannis-enas-sosias-metaxeirismeno-579444.html
Σύντομη ιστορία της Κίνας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Jaivin, Linda",8.85,17.70,https://www.protoporia.gr/jaivin-linda-suntomi-istoria-tis-kinas-metaxeirismeno-602816.html
Οι αιτίες της παρακμής της σύγχρονης Ελλάδας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κονδύλης, Παναγιώτης",4.50,8.52,https://www.protoporia.gr/kondulis-panagiotis-oi-aities-tis-parakmis-tis-sugxronis-elladas-metaxeirismeno-354671.html
ΧΡΙΣΤΟΔΟΥΛΟΣ- ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,ΑΝΔΡΕΟΥ ΧΑΡΗΣ,4.20,,https://www.protoporia.gr/andreou-xaris-xristodoulos-metaxeirismeno-401190.html
THE GREEK ISLES-ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,10.00,,https://www.protoporia.gr/the-greek-isles-metaxeirismeno-450825.html
Η Σμυρνιά του καταυλισμού ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ράκης, Μπάμπης",5.16,12.90,https://www.protoporia.gr/rakis-mpampis-i-smurnia-tou-kataulismou-metaxeirismeno-490564.html
Η ΝΕΑ ΜΕΤΑΠΟΛΙΤΕΥΤΙΚΗ ΠΟΛΙΤΕΙΑ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,2.00,10.00,https://www.protoporia.gr/i-nea-metapoliteutiki-politeia-metaxeirismeno-491921.html
Κρυμμένοι σε κοινή θέα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Άρτσερ, Τζέφρι",6.60,16.60,https://www.protoporia.gr/artser-tzefri-krummenoi-se-koini-thea-metaxeirismeno-545798.html
Κάποτε υπήρχαν πρίγκιπες ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Mitchell, Stephen",5.50,12.30,https://www.protoporia.gr/mitchell-stephen-kapote-upirxan-prigkipes-metaxeirismeno-410246.html
Τα παιδιά από το Ντολόρες ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Symmes, Patrick",5.90,22.00,https://www.protoporia.gr/symmes-patrick-ta-paidia-apo-to-ntolores-metaxeirismeno-378743.html
Η μαγική γλώσσα των Ελλήνων ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Αδάμ, Αδάμ Λ.",7.00,26.64,https://www.protoporia.gr/adam-adam-l.-i-magiki-glossa-ton-ellinon-metaxeirismeno-423638.html
Οι τελευταίοι αιώνες του Βυζαντίου 1261-1453 ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Νικόλ, Ντόναλντ",19.50,39.00,https://www.protoporia.gr/nikol-ntonalnt-oi-teleutaioi-aiones-tou-vuzantiou-1261-1453-metaxeirismeno-556064.html
Μοντέλα δημοκρατίας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Χελντ, Ντέηβιντ",10.00,20.00,https://www.protoporia.gr/xelnt-nteivint-montela-dimokratias-metaxeirismeno-559528.html
Τα χίλια πρόσωπα της γεωμετρικής ομορφιάς ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,5.00,10.00,https://www.protoporia.gr/ta-xilia-prosopa-tis-geometrikis-omorfias-metaxeirismeno-557578.html
Τα ρόδινα ακρογιάλια ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Παπαδιαμάντης, Αλέξανδρος",5.00,10.20,https://www.protoporia.gr/papadiamantis-aleksandros-ta-rodina-akrogialia-metaxeirismeno-366383.html
Του πολέμου - Στο άλογό μου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Καββαδίας, Νίκος",3.90,8.18,https://www.protoporia.gr/kavvadias-nikos-tou-polemou-sto-alogo-mou-metaxeirismeno-384272.html
Τάο Τε Κινγκ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,Λάο Τσε,4.50,11.21,https://www.protoporia.gr/lao-tse-tao-te-kingk-metaxeirismeno-459282.html
ΕΛΠΙΣΟΝ ΕΠΙ ΤΟΝ ΘΕΟΝ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,1.90,,https://www.protoporia.gr/elpison-epi-ton-theon-metaxeirismeno-363152.html
Η μοναξιά της ασφάλτου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μαμαλούκας, Δημήτριος",11.00,17.32,https://www.protoporia.gr/mamaloukas-dimitrios-i-monaksia-tis-asfaltou-metaxeirismeno-381593.html
ΓΙΑ ΜΙΑ ΑΣΠΡΗ ΜΕΡΑ-ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Αδάμης, Δημήτρης",4.90,,https://www.protoporia.gr/adamis-dimitris-gia-mia-aspri-mera-metaxeirismeno-390520.html
"Εδώ,όλα καλά ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ",,4.90,,https://www.protoporia.gr/edoola-kala-metaxeirismeno-390879.html
ΓΑΛΑΖΙΑ ΘΑΛΑΣΣΑ - ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.00,,https://www.protoporia.gr/galazia-thalassa-metaxeirismeno-391313.html
ΑΦΑΝΕΙΣ.... ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,2.50,,https://www.protoporia.gr/afaneis....-metaxeirismeno-398139.html
Ο ΤΕΛΕΥΤΑΙΟΣ ΕΡΑΣΤΗΣ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σελ, Μαρέν",5.00,,https://www.protoporia.gr/sel-maren-o-teleutaios-erastis-metaxeirismeno-435317.html
Όταν ο Άβελ θα σκότωνε τον Κάιν ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Λάππας, Άγγελος",18.00,,https://www.protoporia.gr/lappas-aggelos-otan-o-avel-tha-skotone-ton-kain-metaxeirismeno-452131.html
Απιστία; Τότε εκδίκηση! ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Welfare, Sue",4.00,12.74,https://www.protoporia.gr/welfare-sue-apistia-tote-ekdikisi-metaxeirismeno-456527.html
Πόσο αργά μπορείτε να κάνετε εσείς θαλάσσιο σκι; ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Simon, Rogers",9.00,14.40,https://www.protoporia.gr/simon-rogers-poso-arga-mporeite-na-kanete-eseis-thalassio-ski-metaxeirismeno-456534.html
Η καθημερινή ζωή των ηθοποιών την εποχή του Μολιέρου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Mongredien, Georges",10.49,34.08,https://www.protoporia.gr/mongredien-georges-i-kathimerini-zoi-ton-ithopoion-tin-epoxi-tou-molierou-metaxeirismeno-460672.html
Το μεταναστευτικό και προσφυγικό βίωμα στη νεοελληνική δραματουργία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σωτήρχου, Παναγιώτα",21.91,,https://www.protoporia.gr/sotirxou-panagiota-to-metanasteutiko-kai-prosfugiko-vioma-sti-neoelliniki-dramatourgia-metaxeirismeno-517431.html
Ο άντρας που αναζήτησε την αγάπη στο σκοτάδι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Τσιπιανίτης, Αντώνης",2.70,17.04,https://www.protoporia.gr/tsipianitis-antonis-o-antras-pou-anazitise-tin-agapi-sto-skotadi-metaxeirismeno-409364.html
Η κραυγή της λίμνης ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μποζίνη, Αγάπη",7.10,14.20,https://www.protoporia.gr/mpozini-agapi-i-kraugi-tis-limnis-metaxeirismeno-573570.html
Ο ποιητής Μανούσος Φάσσης - Η ζωή και το έργο του ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Αναγνωστάκης, Μανόλης",4.50,13.90,https://www.protoporia.gr/anagnostakis-manolis-o-poiitis-manousos-fassis-i-zoi-kai-to-ergo-tou-metaxeirismeno-599386.html
7 Καταραμένες ιστορίες ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ιωσηφίδης, Ευάγγελος",9.00,18.00,https://www.protoporia.gr/iosifidis-euaggelos-7-kataramenes-istories-metaxeirismeno-602048.html
Τα χάρτινα πουλιά ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Πριοβόλου, Ελένη",5.20,14.91,https://www.protoporia.gr/priovolou-eleni-ta-xartina-poulia-metaxeirismeno-608887.html
Στα χρώματα της ψυχής μου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Καζάζη, Νόρα",5.00,12.72,https://www.protoporia.gr/kazazi-nora-sta-xromata-tis-psuxis-mou-metaxeirismeno-632892.html
Alma Perdita ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ενράιτ, Αν",4.90,14.91,https://www.protoporia.gr/enrait-an-alma-perdita-metaxeirismeno-387053.html
Το νεοελληνικό παροικιακό φαινόμενο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ψυρούκης, Νίκος",4.50,31.95,https://www.protoporia.gr/psuroukis-nikos-to-neoelliniko-paroikiako-fainomeno-metaxeirismeno-2229602052110.html
ΤΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΣΤΗΝ ΕΠΟΧΗ ΤΗΣ ΥΣΤΕΡΗΣ ΝΕΩΤΕΡΙΚΟΤΗΤΑΣ-ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,10.00,,https://www.protoporia.gr/to-panepistimio-stin-epoxi-tis-usteris-neoterikotitas-metaxeirismeno-418452.html
Η μυστική σύζυγος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Πολ, Τζιλ",6.90,18.80,https://www.protoporia.gr/pol-tzil-i-mustiki-suzugos-metaxeirismeno-489755.html
Γιατί με σκοτώνεις σύντροφε; ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Δρίτσιος, Θωμάς",10.00,15.00,https://www.protoporia.gr/dritsios-thomas-giati-me-skotoneis-suntrofe-metaxeirismeno-445866.html
Οι άγριοι αριθμοί ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σογκτ, Φίλιμπερτ",11.00,13.30,https://www.protoporia.gr/sogkt-filimpert-oi-agrioi-arithmoi-metaxeirismeno-393779.html
Τα νησιά των αθανάτων ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Freches, Jose",6.00,21.20,https://www.protoporia.gr/freches-jose-ta-nisia-ton-athanaton-metaxeirismeno-551286.html
Ψυχοπαίδης ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,Λεύκωμα,9.90,61.66,https://www.protoporia.gr/leukoma-psuxopaidis-metaxeirismeno-557740.html
Ο σχολικός ψυχολόγος το παιδί και οι γονείς του ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Thiriet, A.",2.70,16.00,https://www.protoporia.gr/bosseti-e.-o-sxolikos-psuxologos-to-paidi-kai-oi-goneis-tou-metaxeirismeno-567725.html
Ομήρου Οδύσσεια ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,Όμηρος,7.13,,https://www.protoporia.gr/omiros-omirou-odusseia-metaxeirismeno-443910.html
Διαπορώ και εξίσταμαι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Καζάκος, Κώστας",7.50,15.99,https://www.protoporia.gr/kazakos-kostas-diaporo-kai-eksistamai-metaxeirismeno-577290.html
Think big. Κάνε μεγάλα όνειρα και σταθερά βήματα προς την επιτυχία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Λόρντατ, Γκρέις",7.95,17.70,https://www.protoporia.gr/lorntat-gkreis-think-big.-kane-megala-oneira-kai-stathera-vimata-pros-tin-epituxia-metaxeirismeno-608855.html
Η αντίζηλος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σμιττ, Έρικ- Εμμάνουελ",7.42,10.60,https://www.protoporia.gr/smitt-erik-emmanouel-i-antizilos-metaxeirismeno-2226185400567.html
Ποθητή Χρόνια σαν τη φωτιά ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σαραντίτη, Ελένη",6.00,17.04,https://www.protoporia.gr/sarantiti-eleni-pothiti-xronia-san-ti-fotia-metaxeirismeno-359294.html
Χαίρε Ναπολέων ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σπετσιώτης, Τάκης",9.50,19.58,https://www.protoporia.gr/spetsiotis-takis-xaire-napoleon-metaxeirismeno-551598.html
Ο Κολοσσός του Μαρουσιού ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μίλερ, Χένρυ",10.90,18.35,https://www.protoporia.gr/miler-xenru-o-kolossos-tou-marousiou-metaxeirismeno-428741.html
Το σύστημα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γρηγοριάδης, Παναγιώτης Δ.",5.63,,https://www.protoporia.gr/grigoriadis-panagiotis-d.-to-sustima-metaxeirismeno-455561.html
Η Μετα-Σοσιαλιστική Αριστερά ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ζαχαρέας, Αιμίλιος",6.00,10.65,https://www.protoporia.gr/zaxareas-aimilios-i-meta-sosialistiki-aristera-metaxeirismeno-456667.html
Οι δύο άρχοντες της Βερόνας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σαίξπηρ, Γουίλιαμ",4.90,10.65,https://www.protoporia.gr/saikspir-gouiliam-oi-duo-arxontes-tis-veronas-metaxeirismeno-573639.html
Και το χρυσάφι των κορμιών τους ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ζωγράφου, Λιλή",5.80,11.73,https://www.protoporia.gr/zografou-lili-kai-to-xrusafi-ton-kormion-tous-metaxeirismeno-370840.html
Μια μικρή γερμανική πόλη ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Λε Καρέ, Τζων",8.00,15.98,https://www.protoporia.gr/le-kare-tzon-mia-mikri-germaniki-poli-metaxeirismeno-386661.html
Χορεύοντας στο δάσος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γρηγοριάδου-Σουρέλη, Γαλάτεια",2.80,7.00,https://www.protoporia.gr/grigoriadou-soureli-galateia-xoreuontas-sto-dasos-metaxeirismeno-383335.html
